,0
4779,7.2862816
4780,6.491986
4781,6.4029894
4782,6.967401
4783,6.625998
4784,8.178679
4785,7.154121
4786,6.079204
4787,7.295883
4788,7.2209296
4789,6.3992634
4790,6.4901366
4791,5.723203
4792,5.9816914
4793,6.854064
4794,6.607349
4795,8.105156
4796,10.071084
4797,5.7300262
4798,7.252215
4799,9.052319
4800,7.999433
4801,8.39701
4802,10.989756
4803,10.833791
4804,7.928814
4805,9.247923
4806,11.072945
4807,5.6751266
4808,9.891853
4809,9.442267
4810,7.911744
4811,7.331826
4812,9.695813
4813,5.372555
4814,7.9850874
4815,6.2883706
4816,7.497101
4817,6.390423
4818,8.604181
4819,8.295005
4820,9.487226
4821,7.978935
4822,8.727127
4823,6.8122663
4824,9.261814
4825,9.593941
4826,9.336826
4827,8.336395
4828,7.0877347
4829,8.523467
4830,9.918401
4831,6.15066
4832,7.126572
4833,9.977866
4834,6.9045906
4835,8.147007
4836,10.6471
4837,8.509028
4838,8.855879
4839,7.814293
4840,8.777793
4841,9.217088
4842,8.609455
4843,6.9388843
4844,9.821953
4845,9.714346
4846,10.00784
4847,9.527351
4848,5.7756357
4849,6.562282
4850,10.116591
4851,9.142965
4852,7.967104
4853,9.675706
4854,9.362725
4855,7.773692
4856,7.9779725
4857,5.066716
4858,8.831158
4859,9.887274
4860,10.066432
4861,9.959869
4862,10.862375
4863,7.677249
4864,8.394765
4865,9.281968
4866,9.713482
4867,7.878424
4868,9.643834
4869,10.28664
4870,7.4621863
4871,5.599151
4872,7.102268
4873,11.047501
4874,8.740573
4875,7.9962907
4876,7.1281276
4877,10.199692
4878,8.97895
4879,8.282449
4880,7.3366785
4881,9.388711
4882,6.1471853
4883,8.786916
4884,9.427477
4885,5.9071937
4886,10.175689
4887,9.413356
4888,9.842289
4889,9.874551
4890,9.920446
4891,11.615695
4892,6.88012
4893,7.9268103
4894,10.750995
4895,10.085767
4896,4.4240828
4897,5.3243318
4898,8.945621
4899,7.505719
4900,6.4609156
4901,9.978655
4902,9.754589
4903,5.0257473
4904,10.416235
4905,9.239891
4906,10.024236
4907,5.801945
4908,8.592
4909,6.183989
4910,9.353687
4911,7.471812
4912,7.8501167
4913,8.408549
4914,9.194253
4915,5.910621
4916,8.560276
4917,9.017897
4918,8.994246
4919,7.9615507
4920,7.7141013
4921,7.240568
4922,9.526544
4923,7.0515995
4924,7.549794
4925,8.90582
4926,10.647064
4927,8.770302
4928,10.055331
4929,9.319244
4930,10.09175
4931,8.736367
4932,4.68688
4933,5.9233513
4934,9.168435
4935,8.268391
4936,10.210149
4937,9.430438
4938,7.374519
4939,4.476944
4940,5.007908
4941,8.517203
4942,8.39151
4943,4.4737315
4944,10.80405
4945,5.431451
4946,6.424864
4947,8.206573
4948,6.270802
4949,4.179347
4950,9.806957
4951,5.961285
4952,8.256737
4953,9.297615
4954,7.4263463
4955,10.74219
4956,7.393287
4957,3.7674117
4958,6.2273684
4959,7.0761876
4960,7.9417872
4961,8.379508
4962,6.3796206
4963,7.7711077
4964,9.634253
4965,7.6444554
4966,6.431689
4967,9.9184
4968,9.083598
4969,8.228972
4970,6.736751
4971,8.871112
4972,6.4025083
4973,4.0914574
4974,5.310511
4975,8.920557
4976,7.647144
4977,5.198158
4978,5.1827793
4979,4.6976085
4980,10.048968
4981,7.0039334
4982,6.4158554
4983,5.499128
4984,5.3407884
4985,9.883933
4986,7.6796803
4987,7.295999
4988,5.869581
4989,6.908334
4990,5.8744082
4991,5.886883
4992,8.164847
4993,8.322424
4994,9.936799
4995,6.7687554
4996,7.3614655
4997,7.277917
4998,6.1542215
4999,4.847825
5000,5.3495398
5001,6.1956944
5002,5.535533
5003,6.22962
5004,10.447173
5005,7.534027
5006,7.765751
5007,5.656498
5008,9.618058
5009,10.091074
5010,5.058975
5011,6.650033
5012,5.9695363
5013,7.898369
5014,7.7209835
5015,5.864186
5016,9.874758
5017,7.8655257
5018,6.828805
5019,8.582349
5020,14.641785
5021,5.31772
5022,9.22483
5023,5.775255
5024,8.171816
5025,8.336677
5026,7.9279685
5027,5.0177555
5028,4.519471
5029,10.177125
5030,9.282234
5031,4.615754
5032,5.7086244
5033,10.974157
5034,8.903276
5035,9.153744
5036,7.2022357
5037,7.426305
5038,7.2611575
5039,6.1374307
5040,9.9860735
5041,6.7896094
5042,5.2635403
5043,11.023503
5044,9.123738
5045,7.1682916
5046,10.436663
5047,5.481135
5048,6.402421
5049,6.435298
5050,8.346703
5051,5.796219
5052,8.918268
5053,5.5751214
5054,7.103125
5055,8.067782
5056,10.084964
5057,9.133078
5058,6.9399133
5059,5.7713904
5060,8.764969
5061,6.6501465
5062,10.567254
5063,7.18226
5064,8.183626
5065,5.4288435
5066,6.3077393
5067,4.598853
5068,9.109098
5069,7.345624
5070,10.065773
5071,5.693084
5072,8.258533
5073,10.438756
5074,9.218733
5075,9.056445
5076,10.007908
5077,10.273122
5078,8.875574
5079,10.099991
5080,9.99804
5081,6.526265
5082,9.863371
5083,9.412236
5084,8.744527
5085,7.4218383
5086,8.829013
5087,6.5504503
5088,7.7272167
5089,6.1664157
5090,8.797754
5091,6.8447447
5092,10.214511
5093,8.912527
5094,8.755367
5095,7.434324
5096,9.1690645
5097,7.506786
5098,10.116313
5099,9.806532
5100,9.8947525
5101,9.663226
5102,7.553234
5103,8.892105
5104,6.1506605
5105,9.083598
5106,8.146642
5107,10.097714
5108,8.210468
5109,8.301938
5110,10.066259
5111,8.192957
5112,9.843787
5113,8.463371
5114,7.9566064
5115,8.9981365
5116,7.917446
5117,7.604169
5118,10.1908655
5119,9.756693
5120,9.676967
5121,9.137564
5122,5.72344
5123,6.4232426
5124,10.455449
5125,8.942463
5126,8.377071
5127,9.46504
5128,9.219985
5129,8.821573
5130,8.927934
5131,6.517828
5132,9.226785
5133,10.294325
5134,10.44828
5135,10.088376
5136,10.016682
5137,7.4751368
5138,8.707494
5139,9.35119
5140,9.768306
5141,9.483589
5142,10.197291
5143,10.79346
5144,7.11882
5145,6.1665673
5146,8.640079
5147,10.46957
5148,8.840226
5149,8.024849
5150,8.076301
5151,10.730491
5152,8.731348
5153,9.661214
5154,7.9755397
5155,9.73381
5156,7.0318522
5157,9.195019
5158,9.245143
5159,5.843052
5160,10.157622
5161,10.199955
5162,10.56272
5163,10.525347
5164,9.608274
5165,10.632801
5166,8.518158
5167,9.240094
5168,9.797183
5169,9.828317
5170,5.8915086
5171,6.008447
5172,10.033081
5173,7.2399993
5174,6.2995877
5175,10.281654
5176,9.031423
5177,6.0790596
5178,10.638975
5179,8.467651
5180,11.4595
5181,6.090325
5182,8.361283
5183,7.881933
5184,9.365691
5185,7.168666
5186,7.50892
5187,9.317187
5188,8.816392
5189,6.0043983
5190,7.9663477
5191,9.308894
5192,9.713794
5193,9.463008
5194,8.96926
5195,6.777243
5196,9.041104
5197,8.338484
5198,7.464509
5199,10.417156
5200,10.886935
5201,9.525811
5202,9.888125
5203,9.406803
5204,9.312298
5205,9.836315
5206,7.936002
5207,6.746209
5208,8.543486
5209,5.731301
5210,6.0239396
5211,5.9911547
5212,5.4997363
5213,9.219665
5214,8.230848
5215,5.701416
5216,6.0130177
5217,9.526868
5218,8.27467
5219,6.3543367
5220,7.195141
5221,6.014752
5222,6.341179
5223,8.343866
5224,6.876542
5225,7.4639115
5226,8.257996
5227,5.4823604
5228,6.866797
5229,5.7457504
5230,5.7158265
5231,7.6415133
5232,8.40562
5233,6.0919375
5234,6.6061363
5235,5.944418
5236,6.4818482
5237,6.477596
5238,5.65174
5239,7.227105
5240,6.2443027
5241,7.1265726
5242,8.228972
5243,8.146642
5244,7.0214334
5245,5.331261
5246,6.6348076
5247,7.8014154
5248,7.2349057
5249,6.264277
5250,6.4784493
5251,8.618136
5252,6.9977207
5253,7.9485297
5254,8.372446
5255,6.335567
5256,7.047897
5257,7.6699495
5258,7.5698714
5259,8.996234
5260,7.833205
5261,6.9717274
5262,7.1179137
5263,5.891821
5264,7.8293443
5265,7.3151083
5266,4.9505887
5267,5.867108
5268,6.8060646
5269,6.174067
5270,6.6967273
5271,6.374236
5272,6.432063
5273,9.066006
5274,7.085127
5275,6.0396223
5276,6.042329
5277,7.048186
5278,5.9448805
5279,6.256168
5280,6.3524413
5281,7.730326
5282,7.8574004
5283,5.9231243
5284,8.422964
5285,6.92016
5286,6.620559
5287,5.265663
5288,6.1848216
5289,7.622058
5290,5.873965
5291,6.7404356
5292,6.4039397
5293,6.705185
5294,12.363982
5295,7.0063834
5296,8.590849
5297,6.886308
5298,5.897523
5299,6.3764253
5300,6.2247014
5301,7.2201786
5302,9.484185
5303,5.694067
5304,5.3821015
5305,9.206764
5306,7.433316
5307,7.4713283
5308,7.2625146
5309,6.0320916
5310,8.214504
5311,7.7356367
5312,6.838866
5313,9.394474
5314,7.2800837
5315,6.7437515
5316,8.645273
5317,6.446908
5318,7.945877
5319,8.289401
5320,5.8597345
5321,6.4847546
5322,7.8961725
5323,8.029167
5324,5.893121
5325,7.8748
5326,8.293619
5327,8.076581
5328,6.881905
5329,6.3881464
5330,5.5969195
5331,5.7185473
5332,8.284098
5333,8.212825
5334,5.0597553
5335,7.5700636
5336,5.9695992
5337,7.2204957
5338,6.2573433
5339,7.1470485
5340,6.7200575
5341,8.502929
5342,5.970637
5343,7.7219462
5344,5.6017747
5345,10.683922
5346,7.0176854
5347,7.3322697
5348,7.5467916
5349,5.912196
5350,7.3239746
5351,6.4808664
5352,6.808508
5353,6.2914395
5354,7.6202836
5355,10.986601
5356,5.076298
5357,6.6953087
5358,7.001781
5359,6.9472284
5360,7.0606017
5361,9.566501
5362,7.5313606
5363,9.945976
5364,7.3022227
5365,8.253338
5366,7.6021624
5367,6.1672063
5368,6.298369
5369,8.665143
5370,6.2049565
5371,7.861789
5372,6.218823
5373,5.8093896
5374,6.4740295
5375,7.073167
5376,8.270551
5377,6.241266
5378,9.977866
5379,6.736751
5380,10.097714
5381,7.021433
5382,7.1808596
5383,6.8308396
5384,5.8361263
5385,6.863369
5386,7.1148925
5387,7.3362856
5388,8.193536
5389,6.174193
5390,7.4316216
5391,10.361127
5392,5.704571
5393,6.3689766
5394,6.581957
5395,6.664417
5396,11.320181
5397,9.244649
5398,6.3453474
5399,6.597549
5400,6.3297358
5401,7.0507703
5402,6.660726
5403,5.9969077
5404,6.916895
5405,9.660549
5406,6.164981
5407,6.2049823
5408,5.5464735
5409,5.3613777
5410,7.3246408
5411,7.186156
5412,5.999757
5413,5.2149644
5414,6.3197246
5415,8.03212
5416,5.9303746
5417,5.6211147
5418,8.110572
5419,10.257501
5420,8.247891
5421,6.560886
5422,6.8500547
5423,6.6775923
5424,6.6553254
5425,5.4595294
5426,7.1352334
5427,7.5990458
5428,7.870714
5429,6.05558
5430,8.597327
5431,15.127068
5432,6.130129
5433,10.682171
5434,5.6961107
5435,6.0019565
5436,6.3834343
5437,5.943597
5438,5.8981876
5439,7.218265
5440,8.126681
5441,6.974495
5442,7.491315
5443,6.240354
5444,10.814763
5445,9.62066
5446,6.837291
5447,9.04519
5448,9.007529
5449,6.294474
5450,8.690642
5451,10.105933
5452,5.6691837
5453,7.9680605
5454,7.5209804
5455,10.092992
5456,8.576581
5457,8.654778
5458,5.700537
5459,8.523535
5460,8.375808
5461,6.7257175
5462,7.252558
5463,10.3263445
5464,7.8642836
5465,6.856947
5466,6.702375
5467,7.5282116
5468,7.273326
5469,9.078777
5470,7.47613
5471,6.8311043
5472,8.083473
5473,7.485944
5474,6.3071837
5475,6.8636484
5476,5.9156623
5477,6.2368355
5478,7.0950007
5479,6.944305
5480,8.520201
5481,6.9384856
5482,8.686009
5483,5.528324
5484,5.6040354
5485,5.689661
5486,5.448644
5487,9.938451
5488,8.700445
5489,5.5153933
5490,5.807851
5491,10.30377
5492,8.114938
5493,6.5398235
5494,7.442425
5495,5.8655562
5496,6.5561037
5497,8.984038
5498,6.641244
5499,7.812962
5500,8.472312
5501,5.142344
5502,6.951893
5503,5.255351
5504,5.6668615
5505,8.246716
5506,8.853321
5507,6.1186576
5508,6.564409
5509,5.747692
5510,6.5804715
5511,6.411414
5512,5.295118
5513,7.296449
5514,6.3112764
5515,6.9045897
5516,8.871112
5517,8.210468
5518,5.331261
5519,7.1808596
5520,6.7953243
5521,8.3104105
5522,7.612878
5523,6.041503
5524,6.456162
5525,9.225002
5526,7.347037
5527,8.515509
5528,8.274563
5529,6.343511
5530,7.2352166
5531,8.053379
5532,7.978488
5533,9.099285
5534,8.05676
5535,6.9998617
5536,7.4339485
5537,5.944595
5538,8.200778
5539,7.6151934
5540,4.710667
5541,5.673432
5542,6.4944625
5543,6.231996
5544,6.6873317
5545,6.3411098
5546,6.5431848
5547,9.705925
5548,7.4635673
5549,6.125507
5550,6.2224455
5551,7.2579665
5552,5.450337
5553,6.176533
5554,6.2634783
5555,8.152493
5556,7.8101935
5557,5.483965
5558,8.923214
5559,7.096876
5560,6.8267913
5561,5.117599
5562,6.076405
5563,7.960464
5564,5.495226
5565,6.7255664
5566,6.467326
5567,6.608337
5568,12.210078
5569,7.3265653
5570,8.732033
5571,7.083704
5572,5.7291265
5573,6.253566
5574,6.102353
5575,7.572618
5576,10.200777
5577,5.2196016
5578,5.0416174
5579,9.914169
5580,7.742607
5581,7.1529107
5582,7.2232876
5583,5.7402477
5584,8.528809
5585,7.9842443
5586,6.904598
5587,9.95801
5588,7.092784
5589,6.7974463
5590,9.228733
5591,5.988244
5592,7.991729
5593,8.587093
5594,5.3668385
5595,6.7087917
5596,8.264818
5597,8.393801
5598,5.714738
5599,8.282226
5600,8.41358
5601,8.560055
5602,6.9697495
5603,6.284572
5604,5.1746774
5605,5.3933687
5606,8.67107
5607,8.660853
5608,4.73992
5609,7.8541913
5610,5.498203
5611,7.2987356
5612,6.1441216
5613,7.447934
5614,6.913817
5615,9.107232
5616,5.697082
5617,6.486684
5618,6.2384176
5619,8.494428
5620,6.7163644
5621,7.8465543
5622,7.4731774
5623,6.2003684
5624,7.266114
5625,6.784414
5626,6.8345194
5627,6.922099
5628,7.474983
5629,9.112866
5630,5.7306967
5631,6.79375
5632,6.8630276
5633,6.174184
5634,6.539094
5635,7.983873
5636,6.6595454
5637,8.009041
5638,7.136641
5639,6.960167
5640,7.978699
5641,6.348007
5642,5.9557343
5643,7.349868
5644,6.434916
5645,7.0164933
5646,6.895554
5647,6.2831197
5648,6.9136553
5649,7.356103
5650,7.283915
5651,6.1974983
5652,8.147007
5653,6.4025083
5654,8.301939
5655,6.6348076
5656,6.8308387
5657,6.7953243
5658,6.1595154
5659,6.2917805
5660,7.389232
5661,6.9356914
5662,7.1226177
5663,6.1180725
5664,6.5077143
5665,8.91774
5666,6.4591928
5667,6.6793923
5668,6.6721787
5669,6.539637
5670,9.032234
5671,7.543841
5672,6.9731946
5673,6.483349
5674,6.190101
5675,7.0106354
5676,6.6319575
5677,6.2529182
5678,6.871877
5679,8.029355
5680,6.354025
5681,6.8440714
5682,6.545129
5683,6.110089
5684,7.298239
5685,6.2470827
5686,5.9463153
5687,5.6498466
5688,6.634458
5689,7.930748
5690,6.653644
5691,6.765604
5692,6.7879286
5693,8.36191
5694,7.7428594
5695,6.978806
5696,6.6892424
5697,6.150803
5698,6.3330956
5699,6.6425056
5700,6.758614
5701,7.653478
5702,7.142167
5703,6.5055866
5704,7.3858824
5705,13.055209
5706,6.186588
5707,8.548092
5708,6.2587357
5709,6.7751307
5710,7.1750035
5711,6.8444757
5712,6.120154
5713,7.4495287
5714,7.64704
5715,7.079943
5716,7.301948
5717,6.5652018
5718,8.769531
5719,7.755814
5720,7.3189645
5721,7.6560373
5722,7.3648477
5723,6.9372573
5724,8.011202
5725,8.241685
5726,6.572128
5727,7.1629252
5728,8.462399
5729,8.193654
5730,7.7446837
5731,7.815962
5732,5.942013
5733,7.1494646
5734,7.2235975
5735,6.8969436
5736,6.895799
5737,8.295252
5738,6.9297266
5739,6.8887076
5740,7.0248694
5741,7.594616
5742,7.1682324
5743,7.5227127
5744,7.114196
5745,6.615968
5746,7.0479617
5747,7.9889097
5748,7.124311
5749,7.042449
5750,6.3040133
5751,6.459404
5752,6.829492
5753,7.299416
5754,5.9250145
5755,4.7238455
5756,10.574459
5757,7.728827
5758,9.043888
5759,8.769
5760,6.453345
5761,4.6646695
5762,4.3143263
5763,7.807614
5764,7.1389985
5765,4.920024
5766,11.641182
5767,4.019476
5768,6.045959
5769,7.602496
5770,6.5258455
5771,4.5080986
5772,10.33469
5773,6.346404
5774,9.602611
5775,8.691164
5776,7.977594
5777,9.695912
5778,6.603014
5779,3.815384
5780,7.3012996
5781,6.3644814
5782,7.9797916
5783,7.12879
5784,5.219934
5785,6.6671896
5786,8.65087
5787,8.023105
5788,5.6486316
5789,10.6470995
5790,4.0914574
5791,10.066259
5792,7.8014154
5793,5.836126
5794,8.3104105
5795,6.159515
5796,5.416179
5797,8.002916
5798,7.346478
5799,6.401238
5800,4.628873
5801,5.526385
5802,10.558101
5803,5.6688733
5804,5.636277
5805,5.0032406
5806,5.153125
5807,11.340486
5808,8.770676
5809,6.0629287
5810,5.668638
5811,6.4748154
5812,5.647088
5813,5.508093
5814,7.1910477
5815,7.654898
5816,10.428597
5817,5.969767
5818,6.1475005
5819,5.8564224
5820,4.750919
5821,4.880085
5822,5.7798295
5823,5.4227104
5824,4.4027886
5825,5.449816
5826,9.709776
5827,6.2188005
5828,6.2302904
5829,6.859882
5830,10.556721
5831,9.690427
5832,4.384577
5833,6.3098483
5834,5.76716
5835,7.4086294
5836,6.122402
5837,5.7329226
5838,9.0716715
5839,7.847302
5840,5.862194
5841,8.874768
5842,15.842232
5843,4.6731863
5844,10.588381
5845,4.471266
5846,6.8286853
5847,7.0839252
5848,6.4892774
5849,4.1271114
5850,4.2819996
5851,9.7228155
5852,8.429847
5853,4.9194355
5854,4.983442
5855,11.769736
5856,9.863579
5857,8.030866
5858,8.260674
5859,8.416986
5860,6.278362
5861,6.8684106
5862,10.761578
5863,5.285908
5864,6.096799
5865,9.642791
5866,10.18513
5867,7.8119874
5868,10.207172
5869,4.5273037
5870,7.5235496
5871,7.25197
5872,7.4968724
5873,5.8874717
5874,10.209805
5875,6.400305
5876,6.5497584
5877,7.12165
5878,9.293056
5879,8.416622
5880,8.133064
5881,5.9430037
5882,8.102241
5883,7.1056404
5884,9.450717
5885,5.9091873
5886,7.394405
5887,4.435093
5888,5.630946
5889,4.7129135
5890,8.104341
5891,5.4089637
5892,6.212792
5893,8.230274
5894,7.299671
5895,9.001698
5896,8.318224
5897,6.7185216
5898,6.03873
5899,6.095957
5900,7.5361176
5901,7.673761
5902,6.117887
5903,9.392241
5904,5.707956
5905,6.610606
5906,7.3924403
5907,5.99443
5908,5.4202013
5909,8.423279
5910,6.121416
5911,7.6164856
5912,8.048063
5913,6.862526
5914,9.291596
5915,6.800288
5916,4.9617324
5917,6.5224934
5918,6.704662
5919,7.2033734
5920,7.665777
5921,6.407282
5922,7.362471
5923,8.402693
5924,7.207012
5925,6.276592
5926,8.509028
5927,5.310511
5928,8.192957
5929,7.2349057
5930,6.863369
5931,7.612878
5932,6.2917805
5933,5.4161787
5934,8.121113
5935,7.164899
5936,6.000215
5937,5.6950083
5938,5.5052137
5939,9.086384
5940,6.8226185
5941,6.607104
5942,6.1701713
5943,5.9665527
5944,8.820269
5945,7.1569476
5946,7.245138
5947,6.1301007
5948,6.421301
5949,6.513347
5950,6.287152
5951,7.097774
5952,7.4883776
5953,8.51584
5954,6.559594
5955,7.1861997
5956,7.002979
5957,6.253151
5958,6.2239046
5959,5.6498747
5960,6.0215683
5961,5.649709
5962,6.522968
5963,9.039732
5964,7.156335
5965,7.3868723
5966,5.992287
5967,8.447088
5968,8.685931
5969,6.2541957
5970,6.601478
5971,5.917482
5972,6.9240117
5973,7.2954164
5974,6.277631
5975,8.672352
5976,7.297014
5977,6.718368
5978,7.6358066
5979,13.245116
5980,5.8262796
5981,8.293869
5982,6.177213
5983,7.521331
5984,7.837169
5985,7.494119
5986,5.693512
5987,6.2508674
5988,8.674382
5989,8.067629
5990,6.0810356
5991,6.226156
5992,9.2742195
5993,7.803738
5994,8.215736
5995,7.102999
5996,6.9743667
5997,7.1862125
5998,7.0142393
5999,8.572779
6000,6.837882
6001,6.1167293
6002,9.793108
6003,8.127282
6004,7.2548504
6005,8.809616
6006,5.7893
6007,6.4728665
6008,6.5881543
6009,7.555488
6010,6.2929225
6011,8.055262
6012,6.0769234
6013,6.968496
6014,7.5341206
6015,8.713655
6016,8.018108
6017,6.8422084
6018,6.420626
6019,7.5026517
6020,6.626031
6021,9.238995
6022,7.3371067
6023,7.5747876
6024,6.0107555
6025,6.3934636
6026,5.8126874
6027,8.162267
6028,9.245774
6029,6.7146487
6030,10.488964
6031,6.4202123
6032,5.7900076
6033,6.385552
6034,5.7980204
6035,9.827313
6036,8.428761
6037,6.1172457
6038,5.8649893
6039,10.241492
6040,10.019613
6041,6.304886
6042,7.593455
6043,6.5360947
6044,7.4080224
6045,9.153017
6046,8.427446
6047,8.549957
6048,10.053352
6049,5.940183
6050,8.250145
6051,5.6041923
6052,6.082132
6053,8.359532
6054,9.76959
6055,6.443019
6056,7.692842
6057,5.7933965
6058,6.5320854
6059,6.4880548
6060,5.7219887
6061,8.368868
6062,6.751397
6063,8.85588
6064,8.920557
6065,9.843787
6066,6.264277
6067,7.114893
6068,6.041503
6069,7.389231
6070,8.002916
6071,8.121113
6072,7.1957474
6073,9.850456
6074,7.539565
6075,9.058463
6076,9.770128
6077,6.1622295
6078,7.2484765
6079,8.059757
6080,8.137383
6081,10.979529
6082,9.489053
6083,6.8246818
6084,7.708277
6085,6.443449
6086,8.391006
6087,7.8088017
6088,5.274663
6089,6.3068843
6090,8.417877
6091,6.486332
6092,6.5799246
6093,6.051144
6094,6.301466
6095,9.621784
6096,8.218379
6097,6.5323477
6098,6.2190185
6099,7.2741656
6100,6.2349825
6101,6.0636983
6102,5.870548
6103,9.113129
6104,9.624742
6105,6.5908756
6106,8.6248045
6107,7.472806
6108,7.4380283
6109,5.99857
6110,5.6825447
6111,8.340713
6112,6.048791
6113,7.692596
6114,6.5413723
6115,8.038503
6116,14.123602
6117,7.4182606
6118,10.49809
6119,6.8358
6120,5.672249
6121,6.092883
6122,5.878011
6123,7.4772983
6124,9.906756
6125,6.382732
6126,5.6398478
6127,9.910076
6128,7.6504297
6129,9.340083
6130,9.035992
6131,5.969389
6132,9.643469
6133,9.330303
6134,6.741446
6135,10.404326
6136,9.0548725
6137,6.42085
6138,9.7028885
6139,5.7473526
6140,9.698489
6141,9.311666
6142,6.809191
6143,6.7849874
6144,9.300369
6145,9.282138
6146,6.119493
6147,8.626392
6148,10.135345
6149,9.23022
6150,7.2590647
6151,6.506863
6152,5.789265
6153,6.135187
6154,9.867779
6155,8.948594
6156,5.692455
6157,8.805928
6158,5.72067
6159,6.9087734
6160,6.4643064
6161,7.3375454
6162,7.054546
6163,9.1791525
6164,5.9851704
6165,7.5556493
6166,6.9610453
6167,8.752048
6168,6.613351
6169,7.294589
6170,7.096069
6171,6.356395
6172,8.504747
6173,7.8613176
6174,6.6987925
6175,6.905112
6176,8.7426405
6177,8.8651705
6178,6.5745435
6179,7.394406
6180,6.846223
6181,6.7012787
6182,7.768792
6183,7.6465797
6184,7.4373493
6185,8.4062605
6186,6.685694
6187,7.223266
6188,7.2015853
6189,6.490443
6190,7.1822863
6191,8.177771
6192,6.714497
6193,7.1384587
6194,6.8605037
6195,6.8515596
6196,7.117378
6197,6.90295
6198,7.530315
6199,6.672906
6200,7.814293
6201,7.647144
6202,8.463372
6203,6.4784493
6204,7.3362856
6205,6.456162
6206,6.935691
6207,7.346478
6208,7.164899
6209,7.1957483
6210,8.16525
6211,6.9861326
6212,7.57119
6213,8.846273
6214,6.874671
6215,7.2770915
6216,7.5588174
6217,7.440874
6218,9.218831
6219,8.008646
6220,7.3875256
6221,7.2298584
6222,6.51207
6223,7.727572
6224,7.3517213
6225,6.082015
6226,6.7640862
6227,7.576538
6228,6.7062674
6229,7.201601
6230,6.949779
6231,6.768171
6232,8.451367
6233,7.0267296
6234,6.4752755
6235,6.3776336
6236,7.232882
6237,7.2588954
6238,6.9135237
6239,7.041064
6240,7.557891
6241,8.33227
6242,7.14064
6243,8.01472
6244,7.209259
6245,6.8277183
6246,6.247129
6247,6.9052205
6248,7.5461235
6249,7.114088
6250,7.2575064
6251,6.891683
6252,7.3137474
6253,12.78846
6254,7.0208664
6255,8.812794
6256,7.0267625
6257,6.791264
6258,7.1869802
6259,6.972564
6260,7.114588
6261,8.702404
6262,6.9744334
6263,6.63285
6264,8.521444
6265,7.414933
6266,8.2165985
6267,7.745507
6268,7.0695815
6269,8.218043
6270,7.8541045
6271,7.3004875
6272,8.926854
6273,7.9498396
6274,7.1259713
6275,8.204953
6276,7.785593
6277,8.314553
6278,8.299923
6279,7.100018
6280,6.682389
6281,7.8324566
6282,7.929346
6283,6.8042083
6284,7.7386355
6285,8.531434
6286,7.8422637
6287,7.275271
6288,7.106355
6289,6.948344
6290,6.8070917
6291,8.209294
6292,7.988444
6293,6.2576957
6294,7.6207304
6295,7.3154144
6296,7.5596633
6297,7.0497146
6298,7.152857
6299,7.025637
6300,7.9719186
6301,7.0219874
6302,4.519074
6303,7.7860236
6304,7.541428
6305,8.758923
6306,11.134969
6307,9.936975
6308,8.466774
6309,5.6402016
6310,6.7454143
6311,9.160944
6312,9.706745
6313,5.4245744
6314,9.491184
6315,7.5411196
6316,7.4030523
6317,8.85513
6318,6.4404764
6319,5.069672
6320,8.900958
6321,6.1775193
6322,6.9201956
6323,9.694004
6324,7.0675535
6325,11.413942
6326,8.370286
6327,5.085396
6328,5.8117557
6329,8.092698
6330,7.942923
6331,9.692604
6332,8.059867
6333,9.108976
6334,10.399637
6335,7.496578
6336,7.6663604
6337,8.777795
6338,5.1981583
6339,7.956607
6340,8.618136
6341,8.193536
6342,9.225002
6343,7.122618
6344,6.401238
6345,6.000215
6346,9.850455
6347,8.165249
6348,6.577308
6349,4.9321933
6350,9.363274
6351,8.72651
6352,7.785491
6353,6.862833
6354,6.399418
6355,8.101868
6356,6.6779113
6357,8.945704
6358,6.7308598
6359,7.617378
6360,6.95596
6361,6.997444
6362,9.053807
6363,9.010994
6364,9.051135
6365,7.985389
6366,8.935164
6367,9.021266
6368,8.101177
6369,6.0180087
6370,5.6897855
6371,7.447634
6372,7.318758
6373,7.6698465
6374,10.848941
6375,9.122853
6376,9.54322
6377,5.2666407
6378,8.370661
6379,10.170386
6380,6.8444552
6381,7.466924
6382,6.699275
6383,8.378397
6384,9.539581
6385,6.7448716
6386,10.4764805
6387,8.042492
6388,8.242894
6389,8.195884
6390,12.865237
6391,6.803034
6392,7.650773
6393,7.789087
6394,9.617075
6395,9.759664
6396,9.569924
6397,6.8091545
6398,6.1438823
6399,10.240249
6400,9.946644
6401,5.5985694
6402,7.1997924
6403,9.541495
6404,7.703269
6405,10.194429
6406,6.52091
6407,6.5768175
6408,8.66983
6409,6.3124895
6410,8.778642
6411,8.7796
6412,5.369606
6413,12.104782
6414,7.85879
6415,6.980275
6416,10.18206
6417,7.1759973
6418,5.814328
6419,6.1858497
6420,9.245695
6421,6.451885
6422,7.497995
6423,5.52606
6424,8.065897
6425,9.179567
6426,10.578455
6427,9.688894
6428,6.103149
6429,6.425127
6430,9.225237
6431,6.639342
6432,11.36577
6433,8.978587
6434,9.1214905
6435,7.254616
6436,7.534021
6437,5.6674232
6438,10.046397
6439,6.0139585
6440,5.3606806
6441,9.338402
6442,7.0192013
6443,8.283298
6444,7.9331203
6445,6.0892076
6446,5.88535
6447,5.5146213
6448,7.1010914
6449,6.865099
6450,6.0906854
6451,10.190509
6452,4.754402
6453,6.246698
6454,7.0377846
6455,6.1169133
